Id,Label,timeset,description,url,cluster,weight<links>,weight<total_link_strength>,weight<citations>,weight<norm._citations>,score<pub._year>,score<citations>,score<norm._citations>
277,galvin (2013),,"<table><tr><td>Authors:</td><td>galvin, r; sunikka-blank, m</td></tr><tr><td>Title:</td><td>economic viability in thermal retrofit policies: learning from ten years of experience in germany</td></tr><tr><td>Source:</td><td>energy policy, 54, 343-351</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2012.11.044,1,29,75,20,1.6983,2013,20,1.6983
279,chavez (2013),,"<table><tr><td>Authors:</td><td>chavez, a; ramaswami, a</td></tr><tr><td>Title:</td><td>what metrics best reflect the energy and carbon intensity of cities? insights from theory and modeling of 20 us cities</td></tr><tr><td>Source:</td><td>environmental research letters, 8(3)</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1088/1748-9326/8/3/035011,4,49,95,16,1.3586,2013,16,1.3586
280,baas (2013),,"<table><tr><td>Authors:</td><td>baas, l; hjelm, o; mejia-dugand, s; rios, ra</td></tr><tr><td>Title:</td><td>lessons from the spread of bus rapid transit in latin america</td></tr><tr><td>Source:</td><td>journal of cleaner production, 50, 82-90</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.jclepro.2012.11.028,4,71,94,15,1.2737,2013,15,1.2737
283,verones (2013),,"<table><tr><td>Authors:</td><td>verones, s; zanon, b</td></tr><tr><td>Title:</td><td>climate change, urban energy and planning practices: italian experiences of innovation in land management tools</td></tr><tr><td>Source:</td><td>land use policy, 32, 343-355</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.landusepol.2012.11.009,4,147,231,25,2.1229,2013,25,2.1229
284,bedsworth (2013),,"<table><tr><td>Authors:</td><td>bedsworth, lw; hanak, e</td></tr><tr><td>Title:</td><td>climate policy at the local level: insights from california</td></tr><tr><td>Source:</td><td>global environmental change-human and policy dimensions, 23(3), 664-677</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.gloenvcha.2013.02.004,4,178,253,21,1.7832,2013,21,1.7832
286,itard (2013),,"<table><tr><td>Authors:</td><td>itard, lcm; majcen, d; visscher, h</td></tr><tr><td>Title:</td><td>theoretical vs. actual energy consumption of labelled dwellings in the netherlands: discrepancies and policy implications</td></tr><tr><td>Source:</td><td>energy policy, 54, 125-136</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2012.11.008,1,50,73,57,4.8402,2013,57,4.8402
288,higgins (2013),,"<table><tr><td>Authors:</td><td>higgins, p</td></tr><tr><td>Title:</td><td>from sustainable development to carbon control: urban transformation in hong kong and london</td></tr><tr><td>Source:</td><td>journal of cleaner production, 50, 56-67</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.jclepro.2012.11.025,4,69,75,5,0.4246,2013,5,0.4246
289,brand (2013),,"<table><tr><td>Authors:</td><td>brand, c; goodman, a; ogilvie, d; rutter, h; song, y</td></tr><tr><td>Title:</td><td>associations of individual, household and environmental characteristics with carbon dioxide emissions from motorised passenger travel</td></tr><tr><td>Source:</td><td>applied energy, 104, 158-169</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.apenergy.2012.11.001,5,91,127,24,2.038,2013,24,2.038
291,newman (2013),,"<table><tr><td>Authors:</td><td>newman, p; newton, p</td></tr><tr><td>Title:</td><td>the geography of solar photovoltaics (pv) and a new low carbon urban transition theory</td></tr><tr><td>Source:</td><td>sustainability, 5(6), 2537-2556</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.3390/su5062537,3,81,84,8,0.6793,2013,8,0.6793
295,brown (2013),,"<table><tr><td>Authors:</td><td>brown, ma; cox, m; sun, xj</td></tr><tr><td>Title:</td><td>energy benchmarking of commercial buildings: a low-cost pathway toward urban sustainability</td></tr><tr><td>Source:</td><td>environmental research letters, 8(3)</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1088/1748-9326/8/3/035018,1,55,71,7,0.5944,2013,7,0.5944
299,betsill (2013),,"<table><tr><td>Authors:</td><td>betsill, mm; bulkeley, h</td></tr><tr><td>Title:</td><td>revisiting the urban politics of climate change</td></tr><tr><td>Source:</td><td>environmental politics, 22(1), 136-154</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1080/09644016.2013.755797,4,118,357,88,7.4726,2013,88,7.4726
301,campos (2013),,"<table><tr><td>Authors:</td><td>campos, mjz; corvellec, h; zapata, p</td></tr><tr><td>Title:</td><td>infrastructures, lock-in, and sustainable urban development: the case of waste incineration in the goteborg metropolitan area</td></tr><tr><td>Source:</td><td>journal of cleaner production, 50, 32-39</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.jclepro.2012.12.009,4,39,54,22,1.8681,2013,22,1.8681
305,ahlfeldt (2013),,"<table><tr><td>Authors:</td><td>ahlfeldt, gm</td></tr><tr><td>Title:</td><td>if we build it, will they pay? predicting property price effects of transport innovations</td></tr><tr><td>Source:</td><td>environment and planning a, 45(8), 1977-1994</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1068/a45429,3,55,158,8,0.6793,2013,8,0.6793
311,mueller (2013),,"<table><tr><td>Authors:</td><td>mueller, w</td></tr><tr><td>Title:</td><td>the effectiveness of recycling policy options: waste diversion or just diversions?</td></tr><tr><td>Source:</td><td>waste management, 33(3), 508-518</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.wasman.2012.12.007,6,52,112,15,1.2737,2013,15,1.2737
322,ho (2013),,"<table><tr><td>Authors:</td><td>ho, hw; sumalee, a; wong, sc</td></tr><tr><td>Title:</td><td>a congestion-pricing problem with a polycentric region and multi-class users: a continuum modelling approach</td></tr><tr><td>Source:</td><td>transportmetrica a-transport science, 9(6), 514-545</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1080/18128602.2011.621652,2,129,257,14,1.1888,2013,14,1.1888
325,ahmad (2013),,"<table><tr><td>Authors:</td><td>ahmad, b; chen, gq; chen, zm; ji, x; lai, tm; li, js; shao, l</td></tr><tr><td>Title:</td><td>embodied greenhouse gas emission by macao</td></tr><tr><td>Source:</td><td>energy policy, 59, 819-833</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2013.04.042,4,129,268,34,2.8871,2013,34,2.8871
326,kristoffersson (2013),,"<table><tr><td>Authors:</td><td>kristoffersson, i</td></tr><tr><td>Title:</td><td>impacts of time-varying cordon pricing: validation and application of mesoscopic model for stockholm</td></tr><tr><td>Source:</td><td>transport policy, 28, 51-60</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.tranpol.2011.06.006,2,205,358,11,0.9341,2013,11,0.9341
337,berardino (2013),,"<table><tr><td>Authors:</td><td>berardino, f; hoffman, k; hunter, g</td></tr><tr><td>Title:</td><td>congestion pricing applications to manage high temporal demand for public services and their relevance to air space management</td></tr><tr><td>Source:</td><td>transport policy, 28, 28-41</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.tranpol.2012.02.004,2,145,247,6,0.5095,2013,6,0.5095
344,guo (2013),,"<table><tr><td>Authors:</td><td>guo, z; loo, bpy</td></tr><tr><td>Title:</td><td>pedestrian environment and route choice: evidence from new york city and hong kong</td></tr><tr><td>Source:</td><td>journal of transport geography, 28, 124-136</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.jtrangeo.2012.11.013,7,95,121,23,1.9531,2013,23,1.9531
345,bu (2013),,"<table><tr><td>Authors:</td><td>bu, cw; chan, cy; lin, m; li, wz; li, yp; sang, xf; tao, j; wu, dl</td></tr><tr><td>Title:</td><td>influences of commuting mode, air conditioning mode and meteorological parameters on fine particle (pm2.5) exposure levels in traffic microenvironments</td></tr><tr><td>Source:</td><td>aerosol and air quality research, 13(2), 709-720</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.4209/aaqr.2012.08.0212,5,21,85,10,0.8492,2013,10,0.8492
350,kissinger (2013),,"<table><tr><td>Authors:</td><td>kissinger, m; moore, j; rees, we</td></tr><tr><td>Title:</td><td>an urban metabolism and ecological footprint assessment of metro vancouver</td></tr><tr><td>Source:</td><td>journal of environmental management, 124, 51-61</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.jenvman.2013.03.009,3,127,158,31,2.6324,2013,31,2.6324
358,wang (2013),,"<table><tr><td>Authors:</td><td>wang, ll; zhang, m</td></tr><tr><td>Title:</td><td>the impacts of mass transit on land development in china: the case of beijing</td></tr><tr><td>Source:</td><td>research in transportation economics, 40, 124-133</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.retrec.2012.06.039,3,39,65,18,1.5285,2013,18,1.5285
360,csoknyai (2013),,"<table><tr><td>Authors:</td><td>csoknyai, t; hrabovszky-horvath, s; palvolgyi, t; talamon, a</td></tr><tr><td>Title:</td><td>generalized residential building typology for urban climate change mitigation and adaptation strategies: the case of hungary</td></tr><tr><td>Source:</td><td>energy and buildings, 62, 475-485</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2013.03.011,1,50,64,10,0.8492,2013,10,0.8492
382,zhao (2013),,"<table><tr><td>Authors:</td><td>zhao, pj</td></tr><tr><td>Title:</td><td>the impact of the built environment on individual workers' commuting behavior in beijing</td></tr><tr><td>Source:</td><td>international journal of sustainable transportation, 7(5), 389-415</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1080/15568318.2012.692173,3,144,280,14,1.1888,2013,14,1.1888
385,davies (2013),,"<table><tr><td>Authors:</td><td>davies, pa; dey, pk; ghosh, sk; nixon, jd</td></tr><tr><td>Title:</td><td>evaluation of options for energy recovery from municipal solid waste in india using the hierarchical analytical network process</td></tr><tr><td>Source:</td><td>energy, 59, 215-223</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.energy.2013.06.052,6,18,27,27,2.2927,2013,27,2.2927
391,dudley (2013),,"<table><tr><td>Authors:</td><td>dudley, g</td></tr><tr><td>Title:</td><td>why do ideas succeed and fail over time? the role of narratives in policy windows and the case of the london congestion charge</td></tr><tr><td>Source:</td><td>journal of european public policy, 20(8), 1139-1156</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1080/13501763.2013.771090,2,63,76,5,0.4246,2013,5,0.4246
402,karvonen (2013),,"<table><tr><td>Authors:</td><td>karvonen, a</td></tr><tr><td>Title:</td><td>towards systemic domestic retrofit: a social practices approach</td></tr><tr><td>Source:</td><td>building research and information, 41(5), 563-574</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1080/09613218.2013.805298,4,89,169,18,1.5285,2013,18,1.5285
404,daganzo (2013),,"<table><tr><td>Authors:</td><td>daganzo, cf</td></tr><tr><td>Title:</td><td>system optimum and pricing for the day-long commute with distributed demand, autos and transit</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 55, 98-117</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.trb.2013.05.004,2,135,255,7,0.5944,2013,7,0.5944
410,dixon (2013),,"<table><tr><td>Authors:</td><td>dixon, t; eames, m; hunt, m; may, t</td></tr><tr><td>Title:</td><td>city futures: exploring urban retrofit and sustainable transitions</td></tr><tr><td>Source:</td><td>building research and information, 41(5), 504-516</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1080/09613218.2013.805063,4,64,103,25,2.1229,2013,25,2.1229
419,camagni (2013),,"<table><tr><td>Authors:</td><td>camagni, r; capello, r; caragliu, a</td></tr><tr><td>Title:</td><td>one or infinite optimal city sizes? in search of an equilibrium size for cities</td></tr><tr><td>Source:</td><td>annals of regional science, 51(2), 309-341</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1007/s00168-012-0548-7,3,76,92,23,1.9531,2013,23,1.9531
428,de palma (2013),,"<table><tr><td>Authors:</td><td>de palma, a; fosgerau, m</td></tr><tr><td>Title:</td><td>the dynamics of urban traffic congestion and the price of parking</td></tr><tr><td>Source:</td><td>journal of public economics, 105, 106-115</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.jpubeco.2013.06.008,7,251,531,18,1.5285,2013,18,1.5285
438,cheung (2013),,"<table><tr><td>Authors:</td><td>cheung, jnh; ng, st; skitmore, m</td></tr><tr><td>Title:</td><td>organisational obstacles to reducing carbon emissions in hong kong</td></tr><tr><td>Source:</td><td>habitat international, 40, 119-126</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.habitatint.2013.03.004,1,56,63,6,0.5095,2013,6,0.5095
530,andrews-speed (2013),,"<table><tr><td>Authors:</td><td>andrews-speed, p; ma, g; zhang, jd</td></tr><tr><td>Title:</td><td>chinese consumer attitudes towards energy saving: the case of household electrical appliances in chongqing</td></tr><tr><td>Source:</td><td>energy policy, 56, 591-602</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2013.01.024,1,102,154,8,0.6793,2013,8,0.6793
537,schaffler (2013),,"<table><tr><td>Authors:</td><td>schaffler, a; swilling, m</td></tr><tr><td>Title:</td><td>valuing green infrastructure in an urban environment under pressure - the johannesburg case</td></tr><tr><td>Source:</td><td>ecological economics, 86, 246-257</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.ecolecon.2012.05.008,4,56,80,45,3.8212,2013,45,3.8212
629,fabrizio (2014),,"<table><tr><td>Authors:</td><td>fabrizio, e; ferrara, m; filippi, m; virgone, j</td></tr><tr><td>Title:</td><td>a simulation-based optimization method for cost-optimal analysis of nearly zero energy buildings</td></tr><tr><td>Source:</td><td>energy and buildings, 84, 442-457</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2014.08.031,1,22,39,33,3.668,2014,33,3.668
637,cansino (2014),,"<table><tr><td>Authors:</td><td>cansino, jm; lerma, e; sanchez-braza, a</td></tr><tr><td>Title:</td><td>main drivers for local tax incentives to promote electric vehicles: the spanish case</td></tr><tr><td>Source:</td><td>transport policy, 36, 1-9</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.tranpol.2014.06.010,4,54,68,8,0.8892,2014,8,0.8892
646,gupta (2014),,"<table><tr><td>Authors:</td><td>gupta, r; irving, r</td></tr><tr><td>Title:</td><td>possible effects of future domestic heat pump installations on the uk energy supply</td></tr><tr><td>Source:</td><td>energy and buildings, 84, 94-110</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2014.07.076,1,50,90,6,0.6669,2014,6,0.6669
648,bilec (2014),,"<table><tr><td>Authors:</td><td>bilec, mm; collinge, wo; jones, ak; landis, ae; schaefer, la</td></tr><tr><td>Title:</td><td>productivity metrics in dynamic lca for whole buildings: using a post-occupancy evaluation of energy and indoor environmental quality tradeoffs</td></tr><tr><td>Source:</td><td>building and environment, 82, 339-348</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.buildenv.2014.08.032,6,44,63,7,0.7781,2014,7,0.7781
662,blocken (2014),,"<table><tr><td>Authors:</td><td>blocken, b; hensen, jlm; timmermans, hjp; van hooff, t</td></tr><tr><td>Title:</td><td>on the predicted effectiveness of climate adaptation measures for residential buildings</td></tr><tr><td>Source:</td><td>building and environment, 82, 300-316</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.buildenv.2014.08.027,1,39,105,8,0.8892,2014,8,0.8892
673,kurnitski (2014),,"<table><tr><td>Authors:</td><td>kurnitski, j; seinre, e; voll, h</td></tr><tr><td>Title:</td><td>building sustainability objective assessment in estonian context and a comparative evaluation with leed and breeam</td></tr><tr><td>Source:</td><td>building and environment, 82, 110-120</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.buildenv.2014.08.005,1,43,64,10,1.1115,2014,10,1.1115
